shipment_key,shipment_id,supplier_key,carrier_key,route_key,warehouse_key,product_key,order_date,promised_date,actual_date,status,delay_days,shipment_cost,weight_kg,quantity
13067,SHP-13067,217,5,168,12,160,2022-02-27,2022-03-11,2022-04-05,Delivered,,14375.5,,840
13068,SHP-13068,38,57,71,17,148,2022-03-14,2022-03-15,2022-04-04,Returned,20,16004.62,4983.89,
13069,SHP-13069,212,32,95,7,203,2024-03-01,2024-03-23,2024-03-21,In Transit,0,16911.1,3073.56,635
13070,SHP-13070,12,32,119,26,212,2021-06-02,2021-06-21,2021-06-20,Returned,0,10394.68,4985.92,826
13071,SHP-13071,56,12,192,15,225,2023-03-14,2023-03-29,2023-03-29,Cancelled,0, ,3718.1,768
13072,SHP-13072,43,42,81,19,120,2022-01-26,2022-02-19,2022-02-17,Returned,0,14631.89,4673.65,735
13073,SHP-13073,119,28,62,8,205,2021-04-04,2021-04-23,2021-04-28,Delivered,5,,2800.52,291
13074,SHP-13074,241,34,178,9,124,2022-12-28,2023-01-21,2023-01-22,Delivered,1,21535.99,2870.27,726
13075,SHP-13075,223,23,170,27,12,2021-12-23,2022-01-02,2021-12-31,Cancelled,0,17778.26,2550.97,208
13076,SHP-13076,89,34,176,24,16,2023-11-11,2023-11-25,2023-11-24,Delivered,0,6976.05,,990
13077,SHP-13077,127,2,130,38,9,2021-06-04,2021-06-28,2021-07-13,Delayed,15,5945.4,2325.87,53
13078,SHP-13078,63,43,117,22,119,2024-01-24,2024-01-29,,Delivered,,20665.3,3572.3, 
13079,SHP-13079,76,6,60,17,151,2021-06-19,2021-06-20,2021-06-19,Returned,0,16777.76,3040.91,556
13080,SHP-13080,126,32,76,28,106,2024-02-27,2024-03-22,2024-03-22,Delayed,0,,4791.78,701
13081,SHP-13081,164,18,147,15,16,2023-02-17,2023-03-07,2023-03-26,Delayed,19,18290.78,987.66,495
13082,SHP-13082,130,49,159,12,186,2021-07-09,2021-07-14,2021-07-12,In Transit,0,212.11,4452.95,885
13083,SHP-13083,59,17,68,14,167,2022-08-23,2022-09-17,2022-09-15,Delivered,0, ,1098.96,748
13084,SHP-13084,165,26,28,14,23,2023-02-24,2023-03-03,2023-03-15,In Transit,12,16880.81,3097.06, 
13085,SHP-13085,133,43,109,18,164,2023-05-19,2023-06-08,2023-06-06,Delivered,0,9273.73,2043.21,841
13086,SHP-13086,197,22,98,33,121,2022-06-23,2022-07-10,2022-07-08,Delivered,0,17230.99,2047.81,632
13087,SHP-13087,83,8,105,35,184,2023-12-09,2023-12-22,2023-12-22,Cancelled,0,14436.87,2057.67,636
13088,SHP-13088,129,10,91,25,180,2022-11-22,2022-11-27,2022-11-26,In Transit,0,7291.0,979.78,307
13089,SHP-13089,147,56,119,34,63,2023-04-06,2023-04-30,2023-04-29,Returned,0,3536.66,2091.69,830
13090,SHP-13090,31,49,46,35,225,2023-09-18,2023-10-10,2023-10-08,,0,21401.85,255.57,60
13091,SHP-13091,1,28,3,20,199,2022-11-07,2022-11-16,2022-11-16,Cancelled,0,10119.65,4961.61,426
13092,SHP-13092,138,29,197,2,82,2022-12-21,2023-01-04,2023-01-04,Delivered,0,18715.03,3971.77,64
13093,SHP-13093,182,57,46,37,185,2023-04-03,2023-04-28,2023-05-11,In Transit,,7718.24,4281.22,722
13094,SHP-13094,166,11,6,3,184,2021-07-15,2021-08-05,2021-08-18,Delivered,13,446.65,274.41,642
13095,SHP-13095,23,22,194,26,160,2021-05-31,2021-06-17,2021-06-15,Delivered,0,11225.64,2308.11,367
13096,SHP-13096,81,39,68,9,241,2021-05-29,2021-06-13,2021-06-11,In Transit,0,1246.73,558.94,165
13097,SHP-13097,129,1,36,4,74,2022-06-10,2022-06-24,2022-06-22,Delivered,0,19226.81, ,828
13098,SHP-13098,94,44,127,7,178,2022-01-24,2022-02-15,2022-02-13,Delivered,0,17114.05,,467
13099,SHP-13099,116,30,171,15,140,2023-06-02,2023-06-06,2023-06-13,Delivered,7,7418.6,238.44,628
13100,SHP-13100,182,46,194,7,156,2021-02-07,2021-02-21,2021-03-09,Delivered,16,3909.64,3457.99,664
13101,SHP-13101,72,58,100,29,99,2022-07-30,2022-08-19,2022-08-19,Delivered,0,8498.51, ,634
13102,SHP-13102,155,43,44,13,134,2022-01-30,2022-02-19,2022-03-16,Delivered,25,13880.96,0.45,691
13103,SHP-13103,165,35,130,8,62,2024-01-14,2024-01-27,2024-01-25,Delivered,0,10666.0,,358
13104,SHP-13104,12,36,69,22,218,2021-05-17,2021-06-01,2021-05-31,Delivered,0,9906.5,2605.38,
13105,SHP-13105,98,1,27,33,93,2021-08-10,2021-08-23,2021-08-21,Delivered,0,12950.02,4466.12,316
13106,SHP-13106,149,32,106,5,15,2024-02-10,2024-03-04,2024-03-16,Delivered,12,12601.07,,728
13107,SHP-13107,82,26,7,32,67,2023-01-09,2023-01-24,2023-02-13,In Transit,20,12613.76,3479.14,281
13108,SHP-13108,5,40,95,12,146,2024-06-08,2024-06-29,2024-07-16,Delivered,17,13823.01,3896.39,836
13109,SHP-13109,165,14,170,10,119,2021-03-18,2021-03-20,2021-03-20,Returned,0,14980.37,807.12,568
13110,SHP-13110,216,21,195,2,86,2023-05-14,2023-06-02,2023-05-31,Delivered,0,20938.16,4096.76,719
13111,SHP-13111,88,46,112,7,156,2023-12-26,2024-01-08,2024-01-08,Delivered,0,12943.4,,522
13112,SHP-13112,154,24,48,32,160,2022-09-01,2022-09-08,2022-09-06,Delivered,0,4774.78,130.94,224
13113,SHP-13113,192,51,138,38,120,2021-01-13,2021-02-04,2021-02-08,Delivered,4,11461.45,4264.18,696
13114,SHP-13114,207,54,194,28,138,2024-04-25,2024-05-13,2024-05-13,Delivered,0,6456.68,3877.13,349
13115,SHP-13115,236,59,111,27,10,2024-06-07,2024-06-10,2024-06-09,Delayed,0,15510.74,2023.5,248
13116,SHP-13116,51,60,8,21,210,2024-02-26,2024-03-21,2024-03-20,Cancelled,0,,4532.56,928
13117,SHP-13117,134,32,25,17,46,2023-01-31,2023-02-06,2023-02-05,Cancelled,0,17268.72,2617.51,548
13118,SHP-13118,161,10,196,13,225,2023-06-26,2023-07-15,2023-07-14,Delivered,0,20872.48,4279.75,895
13119,SHP-13119,248,13,85,23,109,2021-07-19,2021-07-25,,Returned,,15373.04,4828.07,249
13120,SHP-13120,247,35,73,25,163,2023-03-20,2023-03-29,2023-04-01,Delivered,3,20505.62,3845.29,600
13121,SHP-13121,24,54,171,37,50,2023-07-31,2023-08-04,2023-08-23,Delayed,19,1479.09,3224.27,111
13122,SHP-13122,71,31,166,6,58,2023-04-19,2023-05-12,2023-05-10,Delivered,0,14401.19,242.22,259
13123,SHP-13123,119,53,145,12,57,2022-01-06,2022-01-15,2022-01-14,In Transit,0,5941.02,1179.19,420
13124,SHP-13124,70,1,25,27,95,2023-08-30,2023-08-31,2023-08-29,Delivered,0,5296.0,39.72,364
13125,SHP-13125,60,50,129,22,55,2022-07-07,2022-07-29,2022-07-29,Delivered,0,11466.12,283.37,417
13126,SHP-13126,37,4,89,13,74,2022-04-02,2022-04-15,2022-04-16,Delayed,1,1488.66,2965.08,451
13127,SHP-13127,8,56,160,4,201,2022-11-05,2022-11-11,2022-11-15,Delivered,4,17050.79,4998.24,479
13128,SHP-13128,75,29,103,29,117,2022-09-25,2022-10-13,2022-10-13,Delivered,0,21260.08,1797.6,626
13129,SHP-13129,26,33,47,4,241,2022-05-15,2022-05-22,,Delivered,,7870.9,944.92,992
13130,SHP-13130,199,19,63,7,157,2021-05-09,2021-05-25,2021-05-25,Delivered,0,16389.37,1444.65,181
13131,SHP-13131,25,40,1,16,169,2024-05-24,2024-06-11,,Returned,,1163.46,772.37,35
13132,SHP-13132,124,50,152,3,64,2023-06-15,2023-06-27,2023-07-12,Delayed,15,14319.67,3766.41,771
13133,SHP-13133,108,58,157,30,206,2023-11-18,2023-11-24,2023-11-23,Delivered,0,1185.37,2142.01,175
13134,SHP-13134,73,4,96,31,29,2023-12-13,2023-12-17,2023-12-15,Returned,0,4721.67,1177.57,134
13135,SHP-13135,90,4,166,33,80,2021-09-23,2021-09-25,,Returned,,16629.77,4016.86,991
13136,SHP-13136,126,22,161,27,119,2023-11-22,2023-11-24,2023-11-24,Cancelled,0,,4706.08,674
13137,SHP-13137,63,12,82,19,66,2021-06-30,2021-07-20,2021-08-12,Delivered,23,,1159.9,269
13138,SHP-13138,34,15,97,13,27,2022-12-13,2022-12-15,2022-12-16,In Transit,1,17383.5,997.9,502
13139,SHP-13139,146,15,175,12,17,2022-10-10,2022-10-31,2022-10-30,Delivered,0,7632.28,1882.28,32
13140,SHP-13140,182,14,68,14,165,2023-06-01,2023-06-08,2023-06-07,Delivered,0,10536.42,2005.97, 
13141,SHP-13141,3,19,60,18,204,2023-12-13,2023-12-21,2023-12-21,Delivered,0,494.73,4101.72,
13142,SHP-13142,71,10,68,20,199,2022-08-08,2022-08-26,2022-08-30,Cancelled,4,21737.93,,969
13143,SHP-13143,147,17,135,7,154,2022-11-22,2022-12-13,2022-12-12,Delivered,0, ,1419.66,814
13144,SHP-13144,66,57,94,33,46,2022-02-15,2022-02-18,2022-02-18,Delivered,0,7082.31,4707.72,411
13145,SHP-13145,34,1,113,26,96,2021-04-01,2021-04-19,2021-05-06,Delayed,17,13277.87,3012.42,880
13146,SHP-13146,68,23,184,20,49,2021-09-18,2021-10-05,2021-10-04,Delivered,0,6220.74,3561.46,538
13147,SHP-13147,22,58,147,8,37,2021-01-12,2021-01-25,2021-02-05,Delivered,11,5537.53, ,468
13148,SHP-13148,169,1,160,40,123,2023-07-14,2023-07-28,2023-07-28,Delayed,0,5487.27,1495.57,750
13149,SHP-13149,146,44,154,35,142,2022-01-18,2022-01-30,2022-02-02,Delivered,3,12106.28,4201.43,187
13150,SHP-13150,243,14,72,27,31,2023-05-06,2023-05-17,2023-05-17,Returned,0,648.16,1424.03,173
13151,SHP-13151,149,13,44,9,67,2023-06-13,2023-06-27,2023-06-27,Delivered,0,9347.25,12.22,633
13152,SHP-13152,195,55,144,38,240,2021-08-18,2021-08-21,2021-08-20,Delivered,0,19276.48,428.83,117
13153,SHP-13153,198,20,65,3,39,2024-04-19,2024-04-29,2024-04-27,Returned,0,8490.55, ,563
13154,SHP-13154,176,50,145,35,127,2021-12-01,2021-12-21,2021-12-20,Delivered,0,7920.17,936.14, 
13155,SHP-13155,73,24,6,39,126,2023-12-12,2023-12-19,2024-01-07,Delivered,19,7900.19,4365.98,310
13156,SHP-13156,146,59,140,32,210,2023-02-12,2023-02-25,2023-02-24,In Transit,0,14250.36,3382.06,986
13157,SHP-13157,175,22,199,11,186,2021-07-23,2021-07-30,2021-07-29,In Transit,0,1243.3,1122.46,581
13158,SHP-13158,58,46,23,6,2,2022-05-14,2022-06-02,2022-06-11,,9,13694.11,915.55,58
13159,SHP-13159,66,9,132,35,247,2021-07-13,2021-07-25,2021-07-25,Delivered,0,13022.85,798.45,433
13160,SHP-13160,201,55,143,7,36,2023-09-07,2023-09-11,2023-09-10,Returned,0,18544.92,1342.97,837
13161,SHP-13161,129,57,158,18,41,2021-06-01,2021-06-16,2021-06-14,Delivered,,12122.93,1306.46,
13162,SHP-13162,237,45,178,25,91,2022-06-11,2022-06-13,2022-06-18,Delivered,5,2120.34,1349.22,319
13163,SHP-13163,72,22,35,1,8,2022-08-01,2022-08-02,2022-08-02,Delivered,0,19928.67,1353.39,62
13164,SHP-13164,185,9,163,29,67,2022-04-11,2022-04-30,2022-05-16,Delivered,16,5566.31,2173.68,485
13165,SHP-13165,215,38,167,16,250,2022-03-01,2022-03-26,2022-03-25,In Transit,0,18327.03,1968.69,543
13166,SHP-13166,174,47,175,16,81,2021-12-02,2021-12-24,2021-12-23,Delivered,0,12606.11,4913.26,631
13167,SHP-13167,175,27,99,11,203,2024-04-04,2024-04-21,2024-04-26,Delivered,5,,,707
13168,SHP-13168,113,36,160,28,45,2022-02-11,2022-03-07,2022-03-06,Delivered,0,4309.82,3962.11,485
13169,SHP-13169,91,52,57,20,100,2022-05-14,2022-06-07,2022-06-05,Delivered,0,14785.72,3639.22,171
13170,SHP-13170,191,13,120,27,140,2022-11-10,2022-11-18,2022-11-16,Delayed,0,3692.85,4021.69,164
13171,SHP-13171,236,51,31,36,179,2023-01-14,2023-01-20,2023-02-13,Delivered,24,21182.83,4203.78,138
13172,SHP-13172,165,23,193,19,206,2022-07-23,2022-08-15,2022-08-13,Delivered,0,19846.25, ,198
13173,SHP-13173,245,22,61,31,118,2022-07-18,2022-08-10,2022-08-08,Cancelled,0,13050.81,,688
13174,SHP-13174,208,12,190,27,220,2023-09-01,2023-09-03,2023-09-03,Returned,0,19942.01,3540.74,444
13175,SHP-13175,207,55,41,38,156,2024-05-11,2024-05-27,2024-05-27,Delivered,0,20967.55,2433.92,82
13176,SHP-13176,63,37,107,29,249,2021-10-04,2021-10-19,2021-10-19, ,0,8239.81,4365.72,266
13177,SHP-13177,83,1,50,23,185,2023-07-24,2023-08-06,2023-08-18,In Transit,12,,4435.59, 
13178,SHP-13178,111,30,152,39,17,2023-06-25,2023-07-14,2023-07-13,Delivered,0,5875.8,3319.95,563
13179,SHP-13179,92,56,46,35,132,2023-12-11,2023-12-30,2023-12-28,Delivered,0,13343.04,1198.45,880
13180,SHP-13180,128,13,60,26,247,2021-01-09,2021-02-01,2021-02-20,Delivered,19,14139.75,2759.39, 
13181,SHP-13181,173,24,66,7,218,2021-10-02,2021-10-06,2021-10-05,Returned,0,4032.42,2274.86,467
13182,SHP-13182,58,30,80,3,120,2023-07-20,2023-07-21,2023-07-21,Returned,0,2473.03, ,428
13183,SHP-13183,10,3,181,13,55,2022-01-20,2022-01-22,2022-01-21,Delayed,0,,1633.77,210
13184,SHP-13184,159,25,38,17,244,2023-08-10,2023-08-15,2023-08-13,Delayed,0,20395.65,3481.94,168
13185,SHP-13185,119,28,32,11,119,2024-05-23,2024-06-07,2024-06-07,Delivered,0,21440.03,3875.14,103
13186,SHP-13186,241,50,39,28,72,2021-05-04,2021-05-10,2021-05-09,,0,10947.96,4738.58, 
13187,SHP-13187,198,2,117,29,197,2021-04-27,2021-05-02,2021-05-11,Returned,9,7445.7,1405.1,97
13188,SHP-13188,21,54,200,18,177,2024-06-06,2024-06-27,2024-07-09,Cancelled,12,,,656
13189,SHP-13189,86,37,85,16,194,2022-06-10,2022-06-29,2022-06-28,Cancelled,0,12622.41,4469.45,268
13190,SHP-13190,64,53,166,17,74,2021-12-03,2021-12-10,2021-12-08,Delayed,0,9541.56,2670.36,143
13191,SHP-13191,243,30,127,10,213,2023-07-08,2023-07-29,2023-08-02,Returned,4,7890.49,3458.2,141
13192,SHP-13192,13,28,12,17,84,2023-08-01,2023-08-21,2023-09-02, ,12,392.3,3511.71,740
13193,SHP-13193,194,18,166,8,220,2023-11-01,2023-11-11,2023-11-10,Delivered,0,4816.34,2851.6,172
13194,SHP-13194,72,36,132,34,116,2022-03-28,2022-03-30,,In Transit,,10954.85,679.14,545
13195,SHP-13195,100,4,161,35,217,2022-12-18,2022-12-24,2022-12-23,Returned,0,1436.92,4358.19,553
13196,SHP-13196,112,36,49,29,150,2023-11-24,2023-11-30,2023-11-30,Delivered,0,16910.87,3184.38,275
13197,SHP-13197,49,51,165,28,232,2021-11-23,2021-12-15,2021-12-13,Cancelled,0,19232.74,3539.69,
13198,SHP-13198,112,9,176,40,211,2022-03-01,2022-03-11,2022-03-26,Cancelled,15,12189.5,4926.12,7
13199,SHP-13199,156,41,193,39,125,2021-01-21,2021-02-10,2021-02-09,In Transit,0,19109.45,4966.17,200
13200,SHP-13200,22,35,35,14,50,2021-10-10,2021-11-01,2021-10-31,Delivered,0,15702.21,1671.79,652
13201,SHP-13201,31,15,31,34,241,2021-05-04,2021-05-13,2021-05-12,Delivered,0,1713.68,2237.76,123
13202,SHP-13202,92,11,36,36,167,2023-06-01,2023-06-19,2023-06-18,Returned,0,17523.72,4693.78,
13203,SHP-13203,125,41,114,17,13,2023-05-23,2023-05-26,2023-05-24,Returned,0,16368.35,2666.7,999
13204,SHP-13204,30,29,57,18,65,2023-03-03,2023-03-20,2023-03-18, ,0,4683.26,4419.96,3
13205,SHP-13205,44,52,158,35,87,2021-04-01,2021-04-09,2021-04-12,In Transit,3,13549.02,2334.9, 
13206,SHP-13206,80,36,89,37,172,2023-04-28,2023-05-11,2023-05-14,Delivered,3,3964.28,2358.5,799
13207,SHP-13207,7,34,77,17,52,2022-08-23,2022-08-29,2022-09-23,Delivered,25,20579.49,2920.7,84
13208,SHP-13208,159,44,92,5,153,2024-06-25,2024-07-12,2024-07-11,Delivered,0,5269.61,608.0,358
13209,SHP-13209,231,48,171,30,75,2023-02-10,2023-02-19,2023-03-13,Delivered,22,4809.87,505.08,18
13210,SHP-13210,189,48,2,28,53,2021-10-16,2021-11-02,2021-10-31,In Transit,0,8257.37,3802.81,291
13211,SHP-13211,180,42,164,34,189,2023-01-24,2023-02-09,2023-02-09,,0,5626.97,1091.12,166
13212,SHP-13212,53,38,187,26,202,2023-12-06,2023-12-19,2023-12-22,Delivered,3,20196.25,4471.27,349
13213,SHP-13213,89,37,26,25,105,2021-04-28,2021-05-18,2021-06-11,Delivered,24,19253.34,1134.51,980
13214,SHP-13214,200,58,196,2,57,2024-05-02,2024-05-16,2024-05-16,Returned,0, ,620.59,423
13215,SHP-13215,11,15,144,22,70,2023-09-29,2023-09-30,2023-09-30,Returned,0,13580.63,2135.7,245
13216,SHP-13216,112,2,167,29,174,2022-03-03,2022-03-09,,Delivered,,,2295.84,217
13217,SHP-13217,89,2,135,2,230,2021-09-12,2021-09-23,2021-10-03,Returned,10,19168.77,3191.66,165
13218,SHP-13218,158,27,136,16,173,2023-08-02,2023-08-09,,In Transit,,,1395.39,318
13219,SHP-13219,244,4,155,3,129,2021-11-23,2021-11-26,2021-11-26,Delivered,0,9924.56,3883.57,253
13220,SHP-13220,196,41,29,28,85,2021-11-08,2021-11-23,2021-11-22,Cancelled,0, ,1175.72,632
13221,SHP-13221,167,4,50,36,214,2024-01-19,2024-02-05,2024-02-03,Delivered,0,11486.21,431.06,508
13222,SHP-13222,192,9,185,20,25,2021-12-31,2022-01-02,2022-01-01,Delivered,0,10372.79,4268.74,536
13223,SHP-13223,44,20,174,24,136,2024-05-03,2024-05-09,2024-05-07,Cancelled,,17677.63,1191.75,351
13224,SHP-13224,187,39,108,21,126,2023-07-12,2023-08-02,2023-08-01,In Transit,0,11573.5,137.98,284
13225,SHP-13225,236,33,69,34,166,2021-06-18,2021-07-09,2021-07-09,In Transit,0,5270.87,4771.14,446
13226,SHP-13226,42,48,80,36,84,2024-03-01,2024-03-18,2024-03-18,Delivered,0,5808.46,158.63,596
13227,SHP-13227,142,44,124,40,151,2022-09-12,2022-09-30,2022-09-28,Delivered,0,5666.51,3839.65,788
13228,SHP-13228,229,44,128,26,29,2023-02-18,2023-03-05,2023-03-03,Cancelled,0,12520.44,4506.19, 
13229,SHP-13229,79,60,31,32,81,2023-04-16,2023-05-01,2023-05-16,Delivered,15,5513.41,2419.26,503
13230,SHP-13230,151,36,166,19,46,2022-05-10,2022-05-14,2022-05-17,Delivered,3,21859.26, ,
13231,SHP-13231,138,16,87,35,189,2023-08-20,2023-09-10,2023-09-09, ,0,11570.21,1490.15,986
13232,SHP-13232,68,40,155,10,194,2023-11-23,2023-12-10,2023-12-25, ,15,814.03,3899.85, 
13233,SHP-13233,78,12,49,40,191,2023-05-06,2023-05-26,2023-05-31,Delivered,,9079.85,951.64,706
13234,SHP-13234,54,52,57,1,61,2022-07-17,2022-07-30,2022-07-30,Delivered,0,21079.01,4896.47,999
13235,SHP-13235,147,29,68,3,84,2021-09-19,2021-10-10,2021-10-28, ,18,2206.86,1905.13,667
13236,SHP-13236,55,39,168,14,141,2022-01-09,2022-01-16,2022-01-14,In Transit,0,18048.62,4317.07,547
13237,SHP-13237,66,38,152,11,38,2023-04-21,2023-04-28,2023-05-23,Delivered,25,9118.09,4456.73,18
13238,SHP-13238,110,23,37,8,131,2022-04-19,2022-04-26,2022-04-24,Delivered,0,1374.69,2786.44,589
13239,SHP-13239,8,36,125,37,178,2023-09-21,2023-10-14,2023-10-13,Delayed,0, ,1750.3,835
13240,SHP-13240,200,7,190,38,194,2021-09-22,2021-09-27,2021-09-25,Returned,0,7093.43,772.56,826
13241,SHP-13241,202,46,150,12,150,2022-01-18,2022-01-30,2022-01-28,Delivered,0,7580.57,3295.22,935
13242,SHP-13242,95,20,19,24,229,2022-12-04,2022-12-26,2022-12-24,Delivered,0,20879.2,1781.11,378
13243,SHP-13243,229,20,200,36,144,2022-04-16,2022-04-22,2022-04-22,Delivered,0,12039.89,1544.1,920
13244,SHP-13244,208,30,95,26,220,2024-04-25,2024-05-12,2024-05-11,Delivered,0,,3086.23,312
13245,SHP-13245,18,25,175,26,26,2021-01-26,2021-01-30,2021-02-02,Delayed,3,5488.21,4894.85,372
13246,SHP-13246,149,40,85,38,233,2022-08-03,2022-08-10,2022-08-09,Returned,0,15256.68,2213.83,226
13247,SHP-13247,227,8,35,14,194,2022-12-12,2022-12-19,2022-12-22,In Transit,3,1992.21,4805.85,440
13248,SHP-13248,241,51,149,3,156,2022-06-28,2022-07-21,2022-07-27,Delivered,6,,4185.76,488
13249,SHP-13249,245,59,69,10,33,2024-05-20,2024-06-10,2024-06-08,Delivered,,12101.54,1830.76,73
13250,SHP-13250,9,39,46,11,121,2021-10-18,2021-11-11,2021-11-11,Delayed,0,16336.68,2001.54,736
13251,SHP-13251,179,48,65,9,121,2023-01-01,2023-01-03,2023-01-02,Delivered,0,6652.78,3247.47,316
13252,SHP-13252,111,3,141,36,127,2022-02-04,2022-02-26,2022-02-25,Delivered,0,2261.22,1524.67,258
13253,SHP-13253,18,44,140,35,18,2021-07-13,2021-07-31,2021-07-31,Delivered,0,13201.35,4295.73,234
13254,SHP-13254,52,27,78,7,212,2022-11-04,2022-11-11,2022-11-23,Delivered,12,,1759.86,145
13255,SHP-13255,171,43,166,11,241,2024-05-31,2024-06-08,2024-06-07,Delivered,0,20538.97,799.12,662
13256,SHP-13256,195,42,74,38,177,2022-07-20,2022-07-25,2022-07-25,Delivered,0,7929.84,2156.88,637
13257,SHP-13257,245,2,100,28,30,2021-06-30,2021-07-02,2021-06-30,Delivered,0,9454.34,1828.81,834
13258,SHP-13258,147,26,158,23,97,2022-08-19,2022-08-30,2022-08-30,Returned,0, ,4497.09,801
13259,SHP-13259,53,2,15,37,98,2024-04-16,2024-05-07,2024-05-07,Delivered,0,3525.2,3879.78,304
13260,SHP-13260,141,41,123,20,37,2022-06-05,2022-06-24,2022-06-23,Delivered,0,21720.92,3296.61,806
13261,SHP-13261,154,43,161,39,123,2021-02-13,2021-02-26,2021-03-17,Delivered,19, ,4487.91,21
13262,SHP-13262,100,1,163,25,144,2021-07-12,2021-07-29,2021-07-28,Delivered,0,3099.11,2362.71,602
13263,SHP-13263,127,41,59,4,1,2021-05-31,2021-06-14,2021-06-12,Delivered,0,5672.71,3501.02,179
13264,SHP-13264,145,3,10,19,235,2021-03-24,2021-04-18,2021-04-16,Delivered,0,18714.67,4868.61, 
13265,SHP-13265,202,57,184,34,47,2021-12-13,2021-12-14,2021-12-30,Delayed,16,2234.78,2466.76,583
13266,SHP-13266,49,47,120,14,75,2022-06-15,2022-06-19,2022-06-17,Cancelled,0,15726.97,3504.01,688
13267,SHP-13267,5,2,177,27,36,2021-11-05,2021-11-17,2021-11-16,Returned,0,14007.98,4841.63,118
13268,SHP-13268,104,49,100,22,243,2022-09-29,2022-10-07,2022-10-06,Returned,0,6033.26,2137.15,694
13269,SHP-13269,6,20,72,38,228,2021-06-22,2021-06-30,2021-06-28,Delivered,0,19300.85,3563.19, 
13270,SHP-13270,6,39,122,11,97,2021-10-25,2021-10-29,2021-11-04,In Transit,,1326.53,2157.3,698
13271,SHP-13271,188,33,30,1,143,2023-03-29,2023-04-05,2023-04-25,Returned,20,537.56,342.21,365
13272,SHP-13272,96,53,25,26,213,2024-06-24,2024-07-08,2024-07-08,Delivered,0,8109.0,3940.8,204
13273,SHP-13273,216,53,193,15,31,2023-02-07,2023-02-23,2023-02-22,Delivered,,13192.6,3583.74,162
13274,SHP-13274,44,4,187,5,237,2024-04-13,2024-04-15,2024-04-14,Delivered,0,18109.74,807.8, 
13275,SHP-13275,166,54,75,2,198,2023-12-17,2023-12-19,2024-01-10,Delivered,22,4429.55,1486.07,903
13276,SHP-13276,44,56,170,20,23,2021-02-27,2021-03-24,2021-04-10,Delivered,17,21265.0,2605.65,934
13277,SHP-13277,97,52,135,26,63,2022-06-12,2022-06-15,2022-06-13,Delivered,0,731.46,,317
13278,SHP-13278,125,16,160,40,10,2023-08-28,2023-09-08,2023-09-06,Cancelled,0,5245.17,190.53,704
13279,SHP-13279,168,60,57,9,125,2022-11-02,2022-11-04,2022-11-02,Delivered,0,3997.45,3432.18,719
13280,SHP-13280,248,52,192,38,49,2021-07-04,2021-07-12,2021-07-10,Delivered,0,12254.15, ,379
13281,SHP-13281,46,59,45,14,99,2022-09-08,2022-09-24,2022-10-04,,10,19317.27,1393.16,27
13282,SHP-13282,162,42,56,21,88,2024-02-17,2024-02-26,2024-02-24,Delivered,0,4704.16,603.97,825
13283,SHP-13283,45,54,112,8,87,2023-12-24,2024-01-10,2024-01-09,Delivered,0,13181.69,697.37,537
13284,SHP-13284,185,34,30,9,187,2023-05-24,2023-05-30,2023-06-17,Delivered,18,21873.87,2284.47,103
13285,SHP-13285,128,18,64,9,209,2021-05-30,2021-06-08,2021-06-07,Delayed,0,14172.18,3680.16, 
13286,SHP-13286,53,24,50,30,174,2021-05-30,2021-06-02,2021-05-31,Returned,0,21701.77,562.97,937
13287,SHP-13287,212,9,180,8,132,2023-08-02,2023-08-16,2023-08-19,Delivered,3,19414.34,1860.61,614
13288,SHP-13288,18,26,93,6,26,2023-03-05,2023-03-19,2023-03-19,Delivered,0,14882.08,667.75,402
13289,SHP-13289,40,37,31,33,67,2021-12-24,2022-01-15,2022-01-15,Delayed,0,14785.85,4931.22,581
13290,SHP-13290,154,29,60,10,192,2023-11-01,2023-11-12,2023-11-12,Cancelled,0,2012.82,398.84,4
13291,SHP-13291,156,29,81,3,57,2024-02-20,2024-03-13,2024-03-12,In Transit,0,15332.67,4390.19,
13292,SHP-13292,230,44,82,33,171,2022-05-18,2022-06-03,2022-06-01,Delayed,0,1751.78,3992.65,847
13293,SHP-13293,162,51,124,6,11,2021-11-30,2021-12-18,2021-12-16,In Transit,0,1054.69,,399
13294,SHP-13294,62,4,181,9,31,2023-05-18,2023-06-06,2023-06-05,Returned,,13740.18,2734.96,929
13295,SHP-13295,85,51,26,38,201,2022-11-23,2022-11-24,2022-11-22,Cancelled,0,2588.99,2259.54,186
13296,SHP-13296,188,5,133,40,206,2023-05-23,2023-06-12,2023-06-10,Delivered,0,11988.99,1167.11,684
13297,SHP-13297,195,3,114,26,95,2023-05-16,2023-05-20,2023-05-18,Delivered,0,18766.9,4178.16,701
13298,SHP-13298,167,38,31,15,189,2023-08-02,2023-08-25,2023-08-24,,0,15651.05,1412.32,421
13299,SHP-13299,183,1,174,28,53,2024-05-03,2024-05-09,2024-05-11,Cancelled,2,20138.63,1437.58,672
